14203,Beefcake model 4,9998.26,56,287,2712
14204,Gosen model 1,8.13,123,49,3958
14205,Marty Hogan model 3,919.18,11,239,150
14206,E-Force model 4,3858.25,165,355,433
14207,Pro Kennex model 3,214.49,76,179,417
14208,Pinch model 2,58.20,32,150,2149
14209,Ektelon model 1,6.41,178,327,2299
14210,Skip Shot model 3,310.56,158,250,371
14211,Wilson model 3,541.56,163,106,2841
14212,Roll Out model 3,815.29,67,33,382
14213,First USA model 2,15.76,138,144,494
14214,Spalding model 2,36.80,182,288,3914
14215,Ellis model 4,5814.32,188,360,3533
14216,Nike model 4,9390.06,103,351,1946
14217,E-Force model 2,61.35,81,46,3751
14218,Nelson model 3,282.37,62,334,2404
14219,Z-Ball model 4,8648.35,57,70,640
14220,CourtPlay model 3,170.16,47,175,3765
14221,Genesis model 1,7.93,175,273,2947
14222,Santa Anne Company model 3,098.07,90,206,3962
14223,Z-Ball model 3,584.94,145,304,2737
14224,E-Force model 2,38.58,177,261,3484
14225,Pinch model 1,3.68,121,190,2851
14226,First USA model 1,7.28,87,22,3955
14227,Pro Kennex model 3,467.22,109,159,736
14228,Pro Kennex model 3,002.40,186,74,3842
14229,Genesis model 4,5261.47,183,325,2119
14230,CourtPlay model 4,0.00,0,0,2160
14231,Nike model 2,99.21,141,236,2716
14232,Wilson model 4,7911.86,51,260,2355
14233,Nike model 3,804.13,34,151,2796
14234,Ellis model 3,0.00,0,0,2834
14235,Roll Out model 2,47.11,114,343,3984
14236,CourtPlay model 2,55.44,47,148,2875
14237,Wilson model 4,6375.75,92,14,750
14238,Skip Shot model 2,71.79,156,108,425
14239,Skip Shot model 1,3.22,110,301,3566
14240,Marty Hogan model 3,557.32,65,313,247
14241,Wilson model 1,9.58,155,119,862
14242,Reebok model 3,457.51,134,72,3151
14243,Pinch model 2,45.34,79,254,1801
14244,Head model 2,45.82,52,382,3766
14245,Skip Shot model 1,9.28,9,183,3892
14246,Beefcake model 2,48.83,187,200,3298
14247,Pinch model 1,7.98,44,341,3046
14248,Beefcake model 2,41.61,45,136,3729
14249,Beefcake model 4,1207.24,45,341,1163
14250,Ellis model 3,946.91,91,236,1122
14251,Santa Anne Company model 2,87.27,14,172,2136
14252,Nike model 1,2.04,23,165,2515
14253,Pinch model 4,7279.84,179,315,180
14254,E-Force model 2,11.99,180,205,3281
14255,First USA model 4,5607.05,153,166,1346
14256,Pro Kennex model 1,2.33,186,177,1790
14257,Reebok model 3,925.98,181,300,2841
14258,Nike model 2,68.43,141,22,2864
14259,Pro Kennex model 3,937.37,196,188,2645
14260,Johnson model 2,0.00,0,0,267
14261,Beefcake model 3,262.91,108,177,2869
14262,Spalding model 2,48.31,100,81,390
14263,First USA model 4,0570.05,101,121,1628
14264,First USA model 3,799.56,120,182,2391
14265,Pinch model 2,61.42,179,367,453
14266,Nelson model 2,58.42,77,61,3713
14267,Spalding model 4,0882.72,184,37,1768
14268,Wilson model 3,212.03,155,94,1303
14269,E-Force model 4,4986.94,165,222,784
14270,Ektelon model 1,7.10,50,309,3257
14271,Ellis model 1,7.83,85,45,3842
14272,Gemini model 1,0.25,58,387,3509
14273,Skip Shot model 1,0.35,185,264,930
14274,First USA model 4,0473.07,101,19,1277
14275,First USA model 1,1.92,87,216,670
14276,First USA model 1,5.25,172,292,3751
14277,Pro Kennex model 4,0.00,0,0,2415
14278,CourtPlay model 1,0.00,0,0,2692
14279,Z-Ball model 3,0.00,0,0,711
14280,Z-Ball model 2,06.20,40,247,3383
14281,E-Force model 4,1377.78,180,47,2176
14282,Reebok model 3,374.07,181,125,2943
14283,Roll Out model 4,0748.95,69,96,2742
14284,Bubble Face model 1,0.00,0,0,1286
14285,Wilson model 1,4.77,98,205,380
14286,Ellis model 1,4.84,42,231,3204
14287,Beefcake model 2,46.25,48,276,1620
14288,Wilson model 3,843.35,75,201,1725
14289,Ellis model 4,3371.39,37,164,2229
14290,Head model 3,214.95,33,368,3496
14291,CourtPlay model 3,980.04,18,187,3748
14292,Johnson model 2,94.34,28,242,2184
14293,Bubble Face model 4,3591.46,97,60,132
14294,Pro Kennex model 4,2723.46,36,68,3952
14295,Gosen model 4,6409.12,167,176,150
14296,Bubble Face model 3,930.00,96,170,642
14297,Roll Out model 3,726.70,173,235,60
14298,Spalding model 4,8108.16,113,277,3422
14299,Z-Ball model 4,0474.18,143,104,924
14300,Wilson model 1,9.00,75,34,3357
14301,Pinch model 4,4580.02,32,150,3293
14302,Nelson model 1,0.24,137,362,49
14303,Wilson model 1,3.72,194,175,3551
14304,Beefcake model 3,671.71,86,335,153
14305,Wilson model 1,0.37,75,14,2104
14306,Roll Out model 1,2.06,162,368,2775
14307,Spalding model 2,89.30,1,290,1075
14308,Wilson model 3,082.19,75,315,2194
14309,Santa Anne Company model 3,112.92,90,127,1629
14310,Bubble Face model 4,7160.61,49,266,372
14311,CourtPlay model 4,7590.76,43,299,843
14312,Pinch model 3,136.31,179,339,1725
14313,CourtPlay model 1,3.47,43,373,2439
14314,Pinch model 4,6291.09,79,90,561
14315,Roll Out model 1,3.28,173,296,2105
14316,Reebok model 4,7126.65,192,391,1821
14317,Wilson model 2,79.60,75,224,1767
14318,Wilson model 3,936.36,51,372,2950
14319,Nike model 1,6.02,22,211,2301
14320,Wilson model 2,75.23,129,6,1772
14321,Marty Hogan model 2,38.84,65,195,1997
14322,Wilson model 2,96.87,98,118,998
14323,Head model 3,277.82,191,331,3441
14324,Pinch model 3,531.83,12,302,1812
14325,Roll Out model 3,982.35,69,248,2241
14326,Bubble Face model 1,4.08,15,344,2651
14327,Bubble Face model 1,8.12,97,157,768
14328,Roll Out model 1,8.58,5,56,35
14329,Marty Hogan model 3,069.18,174,141,584
14330,Bubble Face model 2,68.23,96,16,588
14331,Reebok model 4,2326.88,181,251,3932
14332,Gemini model 2,88.99,176,132,3264
14333,Skip Shot model 2,03.38,105,1,3754
14334,Beefcake model 3,249.05,38,288,2302
14335,Skip Shot model 1,2.97,27,90,3320
14336,Bubble Face model 2,75.10,2,15,274
14337,Z-Ball model 2,41.33,29,156,724
14338,CourtPlay model 3,764.70,20,400,1693
14339,Spalding model 1,1.78,100,311,1496
14340,Z-Ball model 4,6475.59,126,104,1726
14341,Swain model 1,4.51,189,7,1006
14342,Skip Shot model 4,8927.82,158,140,817
14343,Pinch model 1,0.69,121,37,1949
14344,Ektelon model 3,950.45,112,331,2596
14345,Roll Out model 3,530.52,69,53,1359
14346,Genesis model 2,78.54,183,292,512
14347,E-Force model 3,201.38,83,145,876
14348,Swain model 1,4.31,10,113,2654
14349,Nike model 2,47.39,23,171,1968
14350,Bubble Face model 2,91.80,166,355,2268
14351,Ektelon model 4,2160.70,88,185,1482
14352,Ellis model 3,974.63,80,281,2960
14353,Nike model 2,35.98,34,152,665
14354,Pinch model 1,0.00,0,0,1945
14355,CourtPlay model 3,867.81,20,42,1961
14356,CourtPlay model 4,1339.98,84,396,2311
14357,Gosen model 4,3578.03,135,56,3085
14358,Head model 3,461.80,122,105,836
14359,Roll Out model 3,147.23,3,252,2600
14360,First USA model 2,94.80,172,292,813
14361,Head model 3,069.71,149,233,2867
14362,Bubble Face model 3,507.52,166,313,2395
14363,Reebok model 3,224.45,192,391,3788
14364,Wilson model 1,6.71,155,357,2048
14365,Swain model 3,060.63,170,207,2256
14366,Spalding model 3,295.27,1,306,3627
14367,First USA model 3,0.00,0,0,3536
14368,Z-Ball model 1,3.32,126,104,646
14369,E-Force model 1,0.58,165,23,921
14370,Pro Kennex model 3,152.90,193,392,1485
14371,Z-Ball model 3,425.12,130,77,1601
14372,Pro Kennex model 3,0.00,0,0,452
14373,Swain model 1,3.55,154,138,2716
14374,Wilson model 2,43.54,194,316,555
14375,Marty Hogan model 4,3180.81,65,72,1311
14376,CourtPlay model 1,7.04,47,97,658
14377,Bubble Face model 4,1722.65,24,115,3806
14378,Skip Shot model 2,12.14,124,381,420
14379,Wilson model 3,319.08,7,239,1244
14380,Skip Shot model 4,6326.24,105,160,730
14381,Beefcake model 2,79.05,31,83,3477
14382,Ektelon model 4,8811.86,50,184,1652
14383,Nike model 4,1834.74,141,70,3899
14384,Skip Shot model 3,773.17,27,28,1684
14385,First USA model 1,5.37,172,229,2008
14386,Beefcake model 4,5895.92,45,372,412
14387,Ektelon model 4,3327.48,102,26,1211
14388,Johnson model 3,689.17,115,302,1156
14389,Santa Anne Company model 2,0.00,0,0,660
14390,Santa Anne Company model 3,413.60,132,32,1231
14391,Johnson model 2,06.10,115,14,1092
14392,Nike model 3,699.23,141,70,22
14393,Nelson model 2,91.26,171,227,341
14394,Gemini model 3,0.00,0,0,2021
14395,Head model 3,201.55,197,389,434
14396,Johnson model 4,6420.25,200,169,2962
14397,Head model 2,08.68,122,78,352
14398,Skip Shot model 3,198.48,9,133,2941
14399,Ellis model 4,4168.85,188,221,1178
14400,E-Force model 3,147.23,81,349,64
14401,Johnson model 4,0887.46,115,311,491
14402,Roll Out model 4,4285.43,114,298,2229
14403,Roll Out model 3,413.76,99,37,839
14404,Reebok model 1,4.79,118,137,2580
14405,Z-Ball model 2,10.31,116,37,536
14406,First USA model 2,53.80,101,19,2628
14407,Spalding model 2,50.18,100,191,3356
14408,Gosen model 3,362.52,135,182,3525
14409,Wilson model 2,94.62,53,259,3208
14410,First USA model 1,2.49,138,259,3898
14411,Z-Ball model 2,01.87,26,55,3211
14412,First USA model 2,46.64,172,48,2972
14413,Spalding model 1,7.37,107,219,908
14414,Roll Out model 2,04.78,99,156,3077
14415,Johnson model 4,9554.98,19,313,613
14416,Z-Ball model 3,482.83,29,129,1233
14417,Pinch model 1,3.19,12,302,1594
14418,Roll Out model 4,1287.43,173,68,618
14419,Beefcake model 1,0.00,0,0,2155
14420,Roll Out model 3,499.22,78,216,1121
14421,Santa Anne Company model 1,6.22,161,18,1980
14422,Nike model 2,01.14,190,251,386
14423,Ellis model 4,7541.23,91,289,2512
14424,Spalding model 4,7158.56,1,92,2518
14425,CourtPlay model 1,0.43,18,335,3671
14426,Beefcake model 3,203.80,108,376,1780
14427,Johnson model 4,0.00,0,0,98
14428,Ektelon model 2,24.35,178,53,1396
14429,Johnson model 4,1982.45,115,286,3663
14430,Marty Hogan model 2,01.86,199,336,2686
14431,Z-Ball model 3,813.77,130,238,304
14432,Roll Out model 3,834.70,173,26,2296
14433,Z-Ball model 1,3.19,157,52,768
14434,Spalding model 2,98.56,182,156,3157
14435,Pinch model 3,843.90,117,380,3114
14436,First USA model 3,140.21,120,215,678
14437,Pro Kennex model 1,5.81,186,177,1437
14438,Ellis model 4,3961.15,42,56,3934
14439,Roll Out model 4,4633.22,114,68,3434
14440,Beefcake model 3,270.86,187,145,3360
14441,Z-Ball model 4,7743.49,116,145,3038
14442,Pinch model 2,40.61,44,2,329
14443,Spalding model 1,0.75,184,228,181
14444,Bubble Face model 4,5872.05,54,100,234
14445,Pro Kennex model 2,09.02,36,240,2238
14446,Pinch model 3,709.88,117,211,569
14447,Bubble Face model 3,177.06,66,120,2174
14448,Reebok model 2,18.99,134,198,71
14449,Swain model 2,35.99,154,205,3929
14450,Reebok model 3,532.79,134,339,2763
14451,CourtPlay model 3,793.25,20,120,1239
14452,Nelson model 4,2630.53,71,65,419
14453,Ellis model 4,0375.28,37,167,3715
14454,Roll Out model 1,6.72,78,216,1393
14455,Spalding model 1,5.44,182,206,1419
14456,Skip Shot model 1,9.25,152,394,3633
14457,Johnson model 3,770.74,19,209,3213
14458,E-Force model 2,03.71,165,40,3997
14459,Wilson model 1,0.00,0,0,56
14460,Genesis model 4,8794.26,183,230,2875
14461,Reebok model 2,21.19,4,179,3570
14462,Gosen model 2,28.66,21,53,1583
14463,Spalding model 2,09.31,184,323,3748
14464,Pinch model 3,072.32,179,203,600
14465,Ektelon model 1,0.39,88,60,2959
14466,Wilson model 4,9739.42,129,163,3357
14467,Marty Hogan model 3,053.25,199,329,2534
14468,Head model 4,1688.74,122,399,1640
14469,Pro Kennex model 4,5957.14,186,310,697
14470,First USA model 4,2330.94,120,65,3697
14471,Z-Ball model 4,9673.21,116,21,260
14472,Santa Anne Company model 4,7366.56,90,127,842
14473,Ektelon model 3,838.10,102,256,2167
14474,Beefcake model 2,05.10,151,200,3053
14475,Ellis model 2,92.03,85,130,2610
14476,Roll Out model 2,79.85,5,386,3817
14477,Skip Shot model 1,1.83,156,315,3089
14478,Johnson model 2,51.20,28,95,3346
14479,Santa Anne Company model 1,0.64,132,291,1512
14480,Skip Shot model 2,57.11,158,35,2614
14481,Wilson model 3,987.78,75,194,550
14482,Genesis model 3,383.90,147,233,1528
14483,Z-Ball model 4,5903.80,126,46,3581
14484,Nike model 1,4.27,22,296,2748
14485,Reebok model 3,337.72,134,197,235
14486,Nike model 4,4962.33,190,381,1274
14487,Bubble Face model 1,8.58,49,43,3962
14488,Nike model 4,5309.68,23,124,2741
14489,Skip Shot model 4,5386.09,9,310,1705
14490,Beefcake model 1,7.80,45,351,3762
14491,E-Force model 4,6502.13,82,244,64
14492,Gosen model 4,2838.74,123,101,268
14493,Spalding model 2,96.69,8,381,334
14494,Spalding model 3,412.52,113,285,3909
14495,First USA model 4,3252.59,120,319,3010
14496,E-Force model 3,587.98,180,161,3897
14497,Skip Shot model 1,3.21,156,22,2267
14498,Reebok model 4,0.00,0,0,2985
14499,First USA model 1,4.73,87,216,3478
14500,Reebok model 3,699.92,134,88,1239
14501,Roll Out model 2,19.18,78,344,3850
14502,Roll Out model 3,718.43,128,19,2286
14503,Bubble Face model 4,3289.78,96,218,2059
14504,Nelson model 2,77.47,148,299,515
14505,Pinch model 3,408.55,133,99,403
14506,Z-Ball model 3,631.65,57,139,991
14507,E-Force model 3,060.17,83,14,3463
14508,Pinch model 1,7.74,140,8,3649
14509,Nelson model 2,91.54,136,146,3643
14510,Johnson model 1,0.00,0,0,2219
14511,Santa Anne Company model 2,13.75,6,107,869
14512,Wilson model 3,872.11,75,34,834
14513,Z-Ball model 2,16.67,116,210,3193
14514,Roll Out model 2,46.59,63,394,2309
14515,CourtPlay model 1,9.26,47,210,3845
14516,Bubble Face model 4,2759.12,15,161,2726
14517,Spalding model 2,63.13,8,20,1315
14518,Nelson model 2,84.85,71,189,3696
14519,Z-Ball model 2,90.41,145,316,2100
14520,Nelson model 3,889.87,77,337,447
14521,E-Force model 4,7827.99,82,35,140
14522,Ektelon model 4,0.00,0,0,3591
14523,Ellis model 1,8.22,104,359,1601
14524,Genesis model 2,31.30,175,38,2500
14525,Head model 3,298.83,52,331,3731
14526,Head model 1,6.99,52,341,1967
14527,Bubble Face model 3,271.30,49,390,291
14528,Nike model 4,8120.06,141,236,2712
14529,Reebok model 4,9758.06,192,214,3161
14530,Bubble Face model 1,7.92,66,36,3402
14531,Santa Anne Company model 1,7.89,125,360,1879
14532,Nike model 1,6.85,190,367,921
14533,Spalding model 1,8.75,184,147,2675
14534,Pro Kennex model 1,1.78,186,350,2204
14535,Bubble Face model 1,3.70,97,157,2931
14536,Ellis model 3,536.03,85,356,3449
14537,Reebok model 1,1.91,68,188,1854
14538,Bubble Face model 4,1351.36,97,60,3238
14539,Marty Hogan model 4,5819.61,174,360,887
14540,Gemini model 2,0.00,0,0,2021
14541,Wilson model 3,550.78,98,95,3600
14542,Ektelon model 4,0955.87,112,236,1877
14543,Marty Hogan model 4,6365.05,73,207,410
14544,Swain model 3,463.10,10,196,1370
14545,Ektelon model 1,1.93,102,353,2501
14546,Genesis model 4,3567.89,183,93,3698
14547,First USA model 4,4497.48,172,201,1402
14548,Santa Anne Company model 1,0.15,132,291,243
14549,Beefcake model 3,338.48,31,363,50
14550,Wilson model 1,1.18,194,309,1885
14551,Nelson model 2,94.35,137,235,3658
14552,Beefcake model 1,3.50,56,20,289
14553,Marty Hogan model 1,6.19,73,133,2503
14554,Reebok model 2,50.00,181,364,2875
14555,Genesis model 2,88.92,183,344,1111
14556,Spalding model 4,8390.18,8,268,3045
14557,Spalding model 2,21.40,150,342,3528
14558,Beefcake model 2,38.19,187,12,1209
14559,Ellis model 1,0.62,80,272,724
14560,Pro Kennex model 4,5810.46,159,279,3765
14561,First USA model 2,76.36,64,329,3504
14562,Reebok model 4,8675.48,192,377,1440
14563,Beefcake model 4,0.00,0,0,1616
14564,Ektelon model 1,8.48,178,335,2462
14565,Skip Shot model 2,74.31,124,201,3334
14566,Spalding model 4,4654.42,100,95,510
14567,Johnson model 1,0.00,0,0,2219
14568,Roll Out model 3,574.75,128,291,167
14569,Nelson model 1,8.44,71,315,2411
14570,Spalding model 4,0562.86,107,315,716
14571,Bubble Face model 3,852.54,49,251,160
14572,E-Force model 1,3.41,35,254,3605
14573,Nike model 3,007.06,190,28,3297
14574,CourtPlay model 3,376.57,169,31,1625
14575,E-Force model 4,3867.12,177,331,3224
14576,Bubble Face model 2,38.58,142,90,693
14577,Beefcake model 4,7170.99,38,384,2973
14578,Gosen model 3,773.83,21,48,2249
14579,Marty Hogan model 1,8.39,73,35,1149
14580,Pinch model 1,0.15,32,393,201
14581,Head model 3,0.00,0,0,3846
14582,Swain model 3,183.96,17,214,2609
14583,Spalding model 3,369.82,150,117,448
14584,Roll Out model 2,74.88,3,6,2813
14585,Beefcake model 4,5799.97,31,91,3925
14586,Roll Out model 3,937.82,164,24,3235
14587,Wilson model 1,9.79,163,23,45
14588,Pinch model 3,821.13,133,391,1168
14589,Z-Ball model 4,9031.40,29,39,1496
14590,Swain model 4,3039.51,189,263,2731
14591,Swain model 3,218.48,72,292,77
14592,Beefcake model 4,7285.65,48,207,3167
14593,Nelson model 2,70.11,148,299,887
14594,First USA model 1,0.00,0,0,3242
14595,Ellis model 1,6.15,16,199,1182
14596,Swain model 1,1.00,72,28,3718
14597,Ektelon model 4,6833.38,102,11,1445
14598,Bubble Face model 1,7.19,166,62,2912
14599,Roll Out model 2,71.01,67,231,1153
14600,Reebok model 1,1.73,192,214,86
14601,Skip Shot model 4,1148.92,89,120,701
14602,Pro Kennex model 1,4.82,186,250,2621
14603,Pinch model 4,6275.81,12,197,488
14604,Roll Out model 2,33.03,63,282,674
14605,Marty Hogan model 4,4787.21,199,385,2484
14606,Nelson model 1,4.78,171,330,686
14607,Genesis model 1,1.02,30,200,3031
14608,Z-Ball model 2,40.67,145,301,394
14609,Skip Shot model 4,9472.73,158,393,1870
14610,Nike model 3,050.27,190,251,3865
14611,Genesis model 1,3.47,147,36,1433
14612,Santa Anne Company model 1,3.86,14,219,1685
14613,Beefcake model 3,936.51,48,206,2352
14614,Marty Hogan model 3,144.77,13,73,1499
14615,First USA model 1,3.90,172,292,525
14616,First USA model 2,96.10,172,127,3933
14617,First USA model 4,7538.06,120,299,914
14618,Reebok model 3,986.34,181,81,895
14619,Beefcake model 1,5.47,151,326,2211
14620,Ellis model 1,6.45,42,286,539
14621,E-Force model 1,6.06,180,323,908
14622,Santa Anne Company model 2,86.26,125,45,1895
14623,Roll Out model 3,890.47,162,362,809
14624,E-Force model 3,991.66,177,398,499
14625,Reebok model 4,1733.40,127,222,1251
14626,Spalding model 4,8178.33,150,222,322
14627,Wilson model 4,7600.50,51,72,289
14628,Bubble Face model 2,63.90,142,263,1316
14629,Beefcake model 2,99.44,56,308,1425
14630,Spalding model 4,0730.31,113,69,3128
14631,Gemini model 1,3.81,176,212,107
14632,Nelson model 1,3.64,144,287,2340
14633,Pinch model 3,891.54,121,356,1490
14634,Spalding model 2,0.00,0,0,1234
14635,CourtPlay model 3,607.19,20,340,1278
14636,Wilson model 1,0.00,0,0,672
14637,First USA model 3,745.63,168,390,3221
14638,Marty Hogan model 1,2.21,174,256,3842
14639,Nelson model 3,336.14,137,60,603
14640,Genesis model 4,4203.90,183,14,1307
14641,Wilson model 4,8050.01,163,163,920
14642,Reebok model 4,6266.09,68,47,2752
14643,Marty Hogan model 1,3.52,199,336,1345
14644,Skip Shot model 4,7545.77,158,56,3833
14645,Ellis model 2,47.97,94,377,1159
14646,Wilson model 4,5916.56,129,73,2214
14647,CourtPlay model 3,312.39,39,238,859
14648,Swain model 1,0.45,170,164,1677
14649,Ellis model 1,6.85,188,262,3314
14650,Johnson model 3,608.41,28,171,2704
14651,Reebok model 1,8.48,181,185,539
14652,Beefcake model 3,760.29,56,381,67
14653,Head model 2,82.28,52,311,585
14654,Skip Shot model 3,126.14,110,204,336
14655,Skip Shot model 2,71.74,110,156,1539
14656,Pinch model 3,402.17,133,57,2081
14657,Ektelon model 3,231.89,102,31,1722
14658,Roll Out model 1,2.65,3,65,3195
14659,Marty Hogan model 1,5.31,199,215,3039
14660,Spalding model 3,252.72,100,355,747
14661,Johnson model 2,30.87,28,300,2445
14662,Pinch model 2,81.96,179,315,2175
14663,Skip Shot model 2,04.18,156,41,3022
14664,First USA model 2,79.08,87,155,3731
14665,Reebok model 4,9768.68,134,34,1327
14666,Z-Ball model 4,6482.00,40,302,3322
14667,E-Force model 2,61.70,177,232,2051
14668,Marty Hogan model 3,717.98,199,1,3548
14669,Wilson model 1,0.00,0,0,672
14670,Swain model 3,617.79,17,138,3998
14671,Roll Out model 2,93.24,3,6,119
14672,Head model 2,76.58,149,40,2762
14673,First USA model 4,7685.16,101,331,2241
14674,Nike model 4,0.00,0,0,1717
14675,Pro Kennex model 1,0.00,0,0,3923
14676,Johnson model 1,0.00,0,0,98
14677,Ektelon model 3,616.51,112,238,2560
14678,Spalding model 3,399.72,182,288,2703
14679,Swain model 3,863.10,10,11,1898
14680,Beefcake model 4,0050.33,45,174,3962
14681,Marty Hogan model 4,8186.50,73,78,1957
14682,Reebok model 3,462.97,118,31,1133
14683,First USA model 2,93.58,64,284,2549
14684,E-Force model 2,29.39,180,106,3124
14685,E-Force model 2,60.05,177,285,179
14686,E-Force model 2,16.92,177,261,901
14687,First USA model 2,81.51,64,163,2251
14688,CourtPlay model 4,9557.78,169,105,239
14689,Wilson model 2,17.66,194,211,2387
14690,Nelson model 3,754.09,71,315,3200
14691,Spalding model 4,2569.64,100,284,1959
14692,Gemini model 1,2.38,55,102,906
14693,Ellis model 2,0.00,0,0,1352
14694,Beefcake model 3,084.71,31,5,2232
14695,Santa Anne Company model 2,58.35,132,134,530
14696,First USA model 3,136.81,153,320,1758
14697,Spalding model 3,452.98,107,89,3854
14698,First USA model 1,5.61,153,288,376
14699,E-Force model 1,8.56,83,306,1899
14700,Beefcake model 1,6.12,187,393,1656
14701,Beefcake model 3,278.08,45,351,1324
14702,Ektelon model 1,5.85,178,28,647
14703,Gemini model 1,9.77,58,264,2310
14704,Nike model 4,0870.90,141,20,337
14705,Spalding model 4,5190.67,8,136,1845
14706,Gosen model 3,482.00,167,253,810
14707,Wilson model 1,7.57,75,14,3995
14708,Roll Out model 2,36.31,128,24,3008
14709,Gemini model 2,20.66,58,120,397
14710,Head model 2,95.05,33,176,1446
14711,Ellis model 4,0507.22,74,211,3943
14712,First USA model 4,1670.04,138,144,2177
14713,Spalding model 2,66.04,150,312,1394
14714,Gemini model 1,9.37,58,314,2693
14715,First USA model 2,92.43,64,160,2925
14716,Swain model 2,11.78,17,395,3533
14717,Beefcake model 1,1.06,31,136,3850
14718,Pinch model 4,7625.18,179,248,2398
14719,First USA model 4,6551.31,168,25,1392
14720,Santa Anne Company model 3,198.23,90,206,345
14721,Roll Out model 1,0.54,63,368,360
14722,Reebok model 3,652.55,181,286,3681
14723,Spalding model 4,0267.85,100,376,1910
14724,Swain model 1,4.75,17,37,3668
14725,Beefcake model 2,88.40,151,251,3279
14726,Wilson model 4,4336.40,194,175,487
14727,Reebok model 2,62.37,68,163,66
14728,Santa Anne Company model 1,1.43,132,131,967
14729,First USA model 3,124.42,87,216,1296
14730,Wilson model 2,34.29,129,163,356
14731,Wilson model 4,2512.47,53,85,2069
14732,CourtPlay model 3,0.00,0,0,2160
14733,Pinch model 1,1.17,79,306,2525
14734,Swain model 3,529.33,10,57,92
14735,Swain model 4,7899.45,154,185,1819
14736,Nelson model 2,54.22,148,34,3618
14737,Spalding model 3,717.93,184,5,2553
14738,Skip Shot model 4,0031.29,9,369,2733
14739,Roll Out model 2,57.36,78,380,3857
14740,Reebok model 4,9810.86,118,365,2404
14741,CourtPlay model 2,96.65,39,393,2794
14742,CourtPlay model 3,276.69,39,386,3325
14743,Head model 4,1597.20,122,341,3726
14744,CourtPlay model 4,3513.12,47,330,543
14745,Nike model 1,6.05,141,209,2766
14746,E-Force model 1,6.44,81,354,584
14747,Swain model 1,9.56,10,159,2963
14748,Skip Shot model 1,3.30,158,377,88
14749,Ellis model 2,79.29,74,126,1458
14750,Reebok model 3,265.48,134,168,1948
14751,Reebok model 2,50.25,134,168,3869
14752,Roll Out model 2,60.30,128,376,641
14753,Z-Ball model 3,265.47,26,247,388
14754,Nike model 2,92.30,34,382,3466
14755,Spalding model 1,2.36,107,130,1925
14756,Spalding model 2,47.28,184,8,128
14757,Z-Ball model 3,049.85,26,65,15
14758,CourtPlay model 3,201.26,169,201,3211
14759,First USA model 2,00.09,153,397,640
14760,Roll Out model 4,2815.17,3,212,984
14761,Roll Out model 2,54.80,173,331,3953
14762,First USA model 2,42.92,120,80,2291
14763,Nike model 3,743.21,34,382,3220
14764,E-Force model 3,095.82,82,151,2591
14765,Pro Kennex model 2,21.85,36,318,729
14766,Skip Shot model 2,58.03,185,366,806
14767,Wilson model 2,68.75,155,134,3010
14768,Skip Shot model 4,9911.99,9,387,1971
14769,Ektelon model 4,0837.73,178,302,3255
14770,Z-Ball model 2,56.79,26,284,3369
14771,Johnson model 2,54.64,19,43,3423
14772,Roll Out model 2,32.32,99,381,587
14773,Swain model 4,1807.45,10,282,341
14774,Nelson model 1,3.85,137,45,412
14775,Wilson model 3,703.30,129,333,550
14776,Gosen model 1,7.52,111,221,3011
14777,Spalding model 1,1.78,100,311,624
14778,Spalding model 2,11.91,100,95,3822
14779,Reebok model 1,7.51,134,23,2828
14780,Beefcake model 2,75.78,45,351,485
14781,Gosen model 3,266.14,106,290,662
14782,Z-Ball model 4,0.00,0,0,3755
14783,Pro Kennex model 3,170.13,193,220,2580
14784,Marty Hogan model 1,5.22,93,159,2012
14785,Nike model 1,8.19,190,21,2877
14786,Ellis model 2,61.89,94,379,471
14787,Beefcake model 3,084.53,38,20,2874
14788,Bubble Face model 2,79.09,66,157,57
14789,Z-Ball model 2,76.03,143,93,1862
14790,Nelson model 1,4.94,62,361,3
14791,Nelson model 1,9.87,144,122,996
14792,Roll Out model 1,9.85,162,236,396
14793,Pinch model 4,3266.38,44,116,518
14794,Wilson model 1,0.95,75,199,2530
14795,Gosen model 3,015.44,111,211,848
14796,Skip Shot model 1,6.83,110,301,1013
14797,Beefcake model 2,89.15,48,341,1498
14798,Johnson model 4,5866.06,28,102,3702
14799,Nike model 3,603.79,190,123,86
14800,Swain model 1,8.37,41,296,1194
14801,Marty Hogan model 4,7217.91,65,222,3476
14802,Spalding model 4,6524.88,184,201,3330
14803,Ektelon model 4,0650.52,88,168,3626
14804,Genesis model 2,52.20,30,46,3930
14805,Pinch model 2,58.61,44,307,2732
14806,Beefcake model 4,0170.32,86,335,1727
14807,Marty Hogan model 2,10.50,174,86,3503
14808,E-Force model 4,3638.17,165,99,144
14809,Roll Out model 3,335.27,78,351,3541
14810,Head model 4,9197.95,197,132,3876
14811,Beefcake model 4,5176.44,38,123,587
14812,Ektelon model 1,6.42,102,31,3049
14813,Skip Shot model 3,001.11,9,141,321
14814,First USA model 3,682.79,168,158,3752
14815,Bubble Face model 3,244.71,142,73,1965
14816,Roll Out model 3,016.29,63,375,3992
14817,First USA model 1,5.43,172,127,3125
14818,Nelson model 3,688.50,71,15,3513
14819,Wilson model 3,758.16,195,23,3722
14820,Spalding model 3,406.16,1,302,1519
14821,Nike model 4,4405.74,190,244,907
14822,Spalding model 3,808.31,184,228,155
14823,Marty Hogan model 2,55.63,174,293,2578
